algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
RadixsortB,10000,1,2,9999,100000,0.000663
Bolha,10000,1,3,49995000,149985000,0.237574
Coquetel,10000,1,3,49995000,149985000,0.234974
Selecao,10000,1,3,49995000,15000,0.021849
Insercao,10000,1,3,49995000,50014998,0.017036
Shellsort,10000,1,3,134551,234260,0.000111
Mergesort,10000,1,3,69008,267232,0.000135
Heapsort,10000,1,3,226682,350088,0.000417
Quicksort,10000,1,3,156985,261729,0.000313
QuicksortI,10000,1,3,125741,40350,0.000078
Introsort,10000,1,3,125741,40350,0.000070
Contagem,10000,1,3,9999,20000,0.000018
Balde,10000,1,3,19999,40000,0.000285
RadixsortC,10000,1,3,9999,100000,0.000396
RadixsortB,10000,1,3,9999,100000,0.000671
Bolha,10000,2,1,49990535,74805864,0.149552
Coquetel,10000,2,1,37617200,74805864,0.162871
Selecao,10000,2,1,49995000,29988,0.024212
Insercao,10000,2,1,24945282,24955286,0.008496
Shellsort,10000,2,1,191715,290576,0.000615
Mergesort,10000,2,1,120450,259566,0.000520
Heapsort,10000,2,1,235412,372540,0.000606
Quicksort,10000,2,1,152896,272469,0.000519
QuicksortI,10000,2,1,181404,80997,0.000420
Introsort,10000,2,1,168472,73166,0.000395
Contagem,10000,2,1,9999,20006,0.299132
Balde,10000,2,1,20490,40497,0.000419
RadixsortC,10000,2,1,9999,160006,0.000777
RadixsortB,10000,2,1,9999,160006,0.001150
Bolha,10000,2,2,49993170,74554515,0.149328
Coquetel,10000,2,2,37382247,74554515,0.163183
Selecao,10000,2,2,49995000,29973,0.024344
Insercao,10000,2,2,24861496,24871503,0.008426
Shellsort,10000,2,2,189972,288845,0.000615
Mergesort,10000,2,2,120404,259365,0.000525
Heapsort,10000,2,2,235411,372879,0.000585
Quicksort,10000,2,2,156182,272712,0.000524
QuicksortI,10000,2,2,197469,88272,0.000417
Introsort,10000,2,2,171153,73940,0.000393
Contagem,10000,2,2,9999,20009,0.298986
Balde,10000,2,2,20424,40434,0.000563
RadixsortC,10000,2,2,9999,160009,0.000777
RadixsortB,10000,2,2,9999,160009,0.001148
Bolha,10000,2,3,49994769,74499300,0.149781
Coquetel,10000,2,3,37746225,74499300,0.162567
Selecao,10000,2,3,49995000,29976,0.024666
Insercao,10000,2,3,24843094,24853098,0.008437
Shellsort,10000,2,3,192356,291212,0.000619
Mergesort,10000,2,3,120369,259615,0.000521
Heapsort,10000,2,3,235545,373152,0.000582
Quicksort,10000,2,3,160957,255600,0.000508
QuicksortI,10000,2,3,200911,94245,0.000423
Introsort,10000,2,3,166077,73797,0.000393
Contagem,10000,2,3,9999,20010,0.299039
Balde,10000,2,3,20459,40470,0.000402
RadixsortC,10000,2,3,9999,160010,0.000777
RadixsortB,10000,2,3,9999,160010,0.001147
Shellsort,10000,3,1,157698,255280,0.000180
Mergesort,10000,3,1,84131,218771,0.000119
Heapsort,10000,3,1,234485,366972,0.000468
Quicksort,10000,3,1,163838,311904,0.000348
QuicksortI,10000,3,1,349684,62285,0.000290
Introsort,10000,3,1,325584,128635,0.000279
Shellsort,10000,3,2,157698,255280,0.000186
Mergesort,10000,3,2,84131,218771,0.000121
Heapsort,10000,3,2,234485,366972,0.000459
Quicksort,10000,3,2,163838,311904,0.000346
QuicksortI,10000,3,2,349684,62285,0.000284
Introsort,10000,3,2,325584,128635,0.000281
Shellsort,10000,3,3,157698,255280,0.000187
Mergesort,10000,3,3,84131,218771,0.000116
Heapsort,10000,3,3,234485,366972,0.000458
Quicksort,10000,3,3,163838,311904,0.000353
QuicksortI,10000,3,3,349684,62285,0.000280
Introsort,10000,3,3,325584,128635,0.000281
Bolha,20000,0,1,19999,0,0.000014
Coquetel,20000,0,1,19999,0,0.000019
Selecao,20000,0,1,199990000,0,0.093657
Insercao,20000,0,1,19999,39998,0.000012
Shellsort,20000,0,1,204285,408570,0.000151
Mergesort,20000,0,1,139216,426448,0.000198
Heapsort,20000,0,1,529074,848634,0.000779
Quicksort,20000,0,1,342707,600111,0.000584
QuicksortI,20000,0,1,261499,70713,0.000160
Introsort,20000,0,1,261499,70713,0.000141
Contagem,20000,0,1,19999,59999,0.000054
Balde,20000,0,1,39999,99999,0.000528
RadixsortC,20000,0,1,19999,219999,0.000889
RadixsortB,20000,0,1,19999,219999,0.001510
Bolha,20000,0,2,19999,0,0.000014
Coquetel,20000,0,2,19999,0,0.000012
Selecao,20000,0,2,199990000,0,0.093830
Insercao,20000,0,2,19999,39998,0.000023
Shellsort,20000,0,2,204285,408570,0.000147
Mergesort,20000,0,2,139216,426448,0.000194
Heapsort,20000,0,2,529074,848634,0.000813
Quicksort,20000,0,2,342707,600111,0.000607
QuicksortI,20000,0,2,261499,70713,0.000158
Introsort,20000,0,2,261499,70713,0.000145
Contagem,20000,0,2,19999,59999,0.000054
Balde,20000,0,2,39999,99999,0.000567
RadixsortC,20000,0,2,19999,219999,0.000807
RadixsortB,20000,0,2,19999,219999,0.001511
Bolha,20000,0,3,19999,0,0.000014
Coquetel,20000,0,3,19999,0,0.000012
Selecao,20000,0,3,199990000,0,0.093663
Insercao,20000,0,3,19999,39998,0.000012
Shellsort,20000,0,3,204285,408570,0.000143
Mergesort,20000,0,3,139216,426448,0.000196
Heapsort,20000,0,3,529074,848634,0.000768
Quicksort,20000,0,3,342707,600111,0.000590
QuicksortI,20000,0,3,261499,70713,0.000158
Introsort,20000,0,3,261499,70713,0.000135
Contagem,20000,0,3,19999,59999,0.000054
Balde,20000,0,3,39999,99999,0.000570
RadixsortC,20000,0,3,19999,219999,0.000810
RadixsortB,20000,0,3,19999,219999,0.001540
Bolha,20000,1,1,199990000,599970000,0.950958
Coquetel,20000,1,1,199990000,599970000,0.940689
Selecao,20000,1,1,199990000,30000,0.084337
Insercao,20000,1,1,199990000,200029998,0.070202
Shellsort,20000,1,1,282063,499854,0.000233
Mergesort,20000,1,1,148016,574464,0.000285
Heapsort,20000,1,1,493307,763002,0.000855
Quicksort,20000,1,1,346120,609825,0.000627
QuicksortI,20000,1,1,271492,80710,0.000169
Introsort,20000,1,1,271492,80710,0.000144
Contagem,20000,1,1,19999,40000,0.000057
Balde,20000,1,1,39999,80000,0.000709
RadixsortC,20000,1,1,19999,200000,0.000806
RadixsortB,20000,1,1,19999,200000,0.001527
Bolha,20000,1,2,199990000,599970000,0.950584
Coquetel,20000,1,2,199990000,599970000,0.940678
Selecao,20000,1,2,199990000,30000,0.084345
Insercao,20000,1,2,199990000,200029998,0.070262
Shellsort,20000,1,2,282063,499854,0.000220
Mergesort,20000,1,2,148016,574464,0.000277
Heapsort,20000,1,2,493307,763002,0.000857
Quicksort,20000,1,2,321963,559290,0.000631
QuicksortI,20000,1,2,271492,80710,0.000161
Introsort,20000,1,2,271492,80710,0.000140
Contagem,20000,1,2,19999,40000,0.000056
Balde,20000,1,2,39999,80000,0.000684
RadixsortC,20000,1,2,19999,200000,0.000811
RadixsortB,20000,1,2,19999,200000,0.001510
Bolha,20000,1,3,199990000,599970000,0.950517
Coquetel,20000,1,3,199990000,599970000,0.939740
Selecao,20000,1,3,199990000,30000,0.084676
Insercao,20000,1,3,199990000,200029998,0.070262
Shellsort,20000,1,3,282063,499854,0.000228
Mergesort,20000,1,3,148016,574464,0.000269
Heapsort,20000,1,3,493307,763002,0.000866
Quicksort,20000,1,3,330158,619800,0.000622
QuicksortI,20000,1,3,271492,80710,0.000163
Introsort,20000,1,3,271492,80710,0.000139
Contagem,20000,1,3,19999,40000,0.000054
Balde,20000,1,3,39999,80000,0.000679
RadixsortC,20000,1,3,19999,200000,0.000806
RadixsortB,20000,1,3,19999,200000,0.001512
Bolha,20000,2,1,199985440,297849258,0.733956
Coquetel,20000,2,1,149322789,297849258,0.707796
Selecao,20000,2,1,199990000,59964,0.095356
Insercao,20000,2,1,99303081,99323084,0.034453
Shellsort,20000,2,1,419801,633657,0.001344
Mergesort,20000,2,1,260905,559112,0.001112
Heapsort,20000,2,1,510793,805605,0.001295
Quicksort,20000,2,1,337390,597177,0.001079
QuicksortI,20000,2,1,412221,174984,0.000866
Introsort,20000,2,1,369069,152174,0.000802
Contagem,20000,2,1,19999,40005,0.293790
Balde,20000,2,1,40954,80960,0.000916
RadixsortC,20000,2,1,19999,320005,0.001553
RadixsortB,20000,2,1,19999,320005,0.002990
Bolha,20000,2,2,199966995,301397340,0.740439
Coquetel,20000,2,2,151513219,301397340,0.718971
Selecao,20000,2,2,199990000,59976,0.095409
Insercao,20000,2,2,100485773,100505778,0.034798
Shellsort,20000,2,2,419588,633783,0.001355
Mergesort,20000,2,2,260783,558956,0.001109
Heapsort,20000,2,2,510655,804729,0.001268
Quicksort,20000,2,2,332053,601215,0.001072
QuicksortI,20000,2,2,396859,173068,0.000884
Introsort,20000,2,2,360687,152614,0.000826
Contagem,20000,2,2,19999,40012,0.295270
Balde,20000,2,2,40927,80940,0.000902
RadixsortC,20000,2,2,19999,320012,0.001556
RadixsortB,20000,2,2,19999,320012,0.002960
Bolha,20000,2,3,199910599,300483588,0.735817
Coquetel,20000,2,3,150861172,300483588,0.717340
Selecao,20000,2,3,199990000,59964,0.095551
Insercao,20000,2,3,100181183,100201194,0.034660
Shellsort,20000,2,3,421447,635513,0.001353
Mergesort,20000,2,3,260891,559061,0.001107
Heapsort,20000,2,3,510661,804786,0.001271
Quicksort,20000,2,3,341718,585252,0.001070
QuicksortI,20000,2,3,401400,168847,0.000894
Introsort,20000,2,3,366530,151280,0.000830
Contagem,20000,2,3,19999,40011,0.295079
Balde,20000,2,3,40905,80917,0.000908
RadixsortC,20000,2,3,19999,320011,0.001557
RadixsortB,20000,2,3,19999,320011,0.002979
Shellsort,20000,3,1,322536,535322,0.000367
Mergesort,20000,3,1,180763,470043,0.000249
Heapsort,20000,3,1,509442,794670,0.000963
Quicksort,20000,3,1,373434,652932,0.000694
QuicksortI,20000,3,1,777597,128537,0.000618
Introsort,20000,3,1,730553,330291,0.000646
Shellsort,20000,3,2,322536,535322,0.000349
Mergesort,20000,3,2,180763,470043,0.000242
Heapsort,20000,3,2,509442,794670,0.000958
Quicksort,20000,3,2,373434,652932,0.000695
QuicksortI,20000,3,2,777597,128537,0.000604
Introsort,20000,3,2,730553,330291,0.000636
Shellsort,20000,3,3,322536,535322,0.000357
Mergesort,20000,3,3,180763,470043,0.000243
Heapsort,20000,3,3,509442,794670,0.000954
Quicksort,20000,3,3,373434,652932,0.000692
QuicksortI,20000,3,3,777597,128537,0.000606
Introsort,20000,3,3,730553,330291,0.000638
Bolha,30000,0,1,29999,0,0.000021
Coquetel,30000,0,1,29999,0,0.000019
Selecao,30000,0,1,449985000,0,0.210553
Insercao,30000,0,1,29999,59998,0.000018
Shellsort,30000,0,1,324285,648570,0.000227
Mergesort,30000,0,1,219504,666736,0.000305
Heapsort,30000,0,1,826347,1320300,0.001181
Quicksort,30000,0,1,546248,943299,0.000887
QuicksortI,30000,0,1,391739,100953,0.000228
Introsort,30000,0,1,391739,100953,0.000193
Contagem,30000,0,1,29999,89999,0.000108
Balde,30000,0,1,59999,149999,0.000793
RadixsortC,30000,0,1,29999,329999,0.001226
RadixsortB,30000,0,1,29999,329999,0.002498
Bolha,30000,0,2,29999,0,0.000021
Coquetel,30000,0,2,29999,0,0.000019
Selecao,30000,0,2,449985000,0,0.210499
Insercao,30000,0,2,29999,59998,0.000018
Shellsort,30000,0,2,324285,648570,0.000227
Mergesort,30000,0,2,219504,666736,0.000308
Heapsort,30000,0,2,826347,1320300,0.001196
Quicksort,30000,0,2,549925,1022181,0.000845
QuicksortI,30000,0,2,391739,100953,0.000226
Introsort,30000,0,2,391739,100953,0.000191
Contagem,30000,0,2,29999,89999,0.000108
Balde,30000,0,2,59999,149999,0.000796
RadixsortC,30000,0,2,29999,329999,0.001226
RadixsortB,30000,0,2,29999,329999,0.002592
Bolha,30000,0,3,29999,0,0.000021
Coquetel,30000,0,3,29999,0,0.000019
Selecao,30000,0,3,449985000,0,0.210562
Insercao,30000,0,3,29999,59998,0.000018
Shellsort,30000,0,3,324285,648570,0.000227
Mergesort,30000,0,3,219504,666736,0.000313
Heapsort,30000,0,3,826347,1320300,0.001176
Quicksort,30000,0,3,549925,1022181,0.000846
QuicksortI,30000,0,3,391739,100953,0.000230
Introsort,30000,0,3,391739,100953,0.000190
Contagem,30000,0,3,29999,89999,0.000108
Balde,30000,0,3,59999,149999,0.000797
RadixsortC,30000,0,3,29999,329999,0.001229
RadixsortB,30000,0,3,29999,329999,0.002580
Bolha,30000,1,1,449985000,1349955000,2.139996
Coquetel,30000,1,1,449985000,1349955000,2.118144
Selecao,30000,1,1,449985000,45000,0.190313
Insercao,30000,1,1,449985000,450044998,0.161801
Shellsort,30000,1,1,451690,791542,0.000340
Mergesort,30000,1,1,227728,894464,0.000419
Heapsort,30000,1,1,775687,1197636,0.001330
Quicksort,30000,1,1,577137,909393,0.000998
QuicksortI,30000,1,1,406732,115950,0.000233
Introsort,30000,1,1,406732,115950,0.000198
Contagem,30000,1,1,29999,60000,0.000113
Balde,30000,1,1,59999,120000,0.001064
RadixsortC,30000,1,1,29999,300000,0.001227
RadixsortB,30000,1,1,29999,300000,0.002549
Bolha,30000,1,2,449985000,1349955000,2.139818
Coquetel,30000,1,2,449985000,1349955000,2.119161
Selecao,30000,1,2,449985000,45000,0.190073
Insercao,30000,1,2,449985000,450044998,0.159816
Shellsort,30000,1,2,451690,791542,0.000343
Mergesort,30000,1,2,227728,894464,0.000429
Heapsort,30000,1,2,775687,1197636,0.001309
Quicksort,30000,1,2,531447,935010,0.000920
QuicksortI,30000,1,2,406732,115950,0.000237
Introsort,30000,1,2,406732,115950,0.000196
Contagem,30000,1,2,29999,60000,0.000108
Balde,30000,1,2,59999,120000,0.001060
RadixsortC,30000,1,2,29999,300000,0.001656
RadixsortB,30000,1,2,29999,300000,0.002529
Bolha,30000,1,3,449985000,1349955000,2.141129
Coquetel,30000,1,3,449985000,1349955000,2.120225
Selecao,30000,1,3,449985000,45000,0.190553
Insercao,30000,1,3,449985000,450044998,0.158779
Shellsort,30000,1,3,451690,791542,0.000346
Mergesort,30000,1,3,227728,894464,0.000421
Heapsort,30000,1,3,775687,1197636,0.001276
Quicksort,30000,1,3,536214,971208,0.000966
QuicksortI,30000,1,3,406732,115950,0.000239
Introsort,30000,1,3,406732,115950,0.000202
Contagem,30000,1,3,29999,60000,0.000109
Balde,30000,1,3,59999,120000,0.001063
RadixsortC,30000,1,3,29999,300000,0.001228
RadixsortB,30000,1,3,29999,300000,0.002605
Bolha,30000,2,1,449937105,671620791,1.829525
Coquetel,30000,2,1,337462499,671620791,1.682302
Selecao,30000,2,1,449985000,89970,0.212900
Insercao,30000,2,1,223903585,223933595,0.078511
Shellsort,30000,2,1,665431,1003902,0.002157
Mergesort,30000,2,1,408762,873416,0.001746
Heapsort,30000,2,1,801009,1260408,0.001999
Quicksort,30000,2,1,578180,947967,0.001632
QuicksortI,30000,2,1,649969,260152,0.001397
Introsort,30000,2,1,602607,229871,0.001271
Contagem,30000,2,1,29999,60009,0.290969
Balde,30000,2,1,61434,121444,0.001447
RadixsortC,30000,2,1,29999,480009,0.002328
RadixsortB,30000,2,1,29999,480009,0.005132
Bolha,30000,2,2,449978330,674619582,1.825492
Coquetel,30000,2,2,338883129,674619582,1.680931
Selecao,30000,2,2,449985000,89964,0.213161
Insercao,30000,2,2,224903185,224933192,0.078733
Shellsort,30000,2,2,668355,1006830,0.002150
Mergesort,30000,2,2,408652,873535,0.001751
Heapsort,30000,2,2,800774,1259805,0.001985
Quicksort,30000,2,2,508035,827379,0.001624
QuicksortI,30000,2,2,623990,255375,0.001355
Introsort,30000,2,2,582092,232490,0.001262
Contagem,30000,2,2,29999,60013,0.291997
Balde,30000,2,2,61499,121513,0.001456
RadixsortC,30000,2,2,29999,480013,0.002351
RadixsortB,30000,2,2,29999,480013,0.005117
Bolha,30000,2,3,449955839,673458705,1.824953
Coquetel,30000,2,3,338838405,673458705,1.677887
Selecao,30000,2,3,449985000,89958,0.213608
Insercao,30000,2,3,224516224,224546233,0.078473
Shellsort,30000,2,3,664609,1003013,0.002133
Mergesort,30000,2,3,408596,873499,0.001799
Heapsort,30000,2,3,800464,1259133,0.001987
Quicksort,30000,2,3,511335,905052,0.001635
QuicksortI,30000,2,3,608514,259715,0.001373
Introsort,30000,2,3,560400,231987,0.001257
Contagem,30000,2,3,29999,60016,0.292872
Balde,30000,2,3,61384,121401,0.001449
RadixsortC,30000,2,3,29999,480016,0.002340
RadixsortB,30000,2,3,29999,480016,0.005114
Shellsort,30000,3,1,535071,874104,0.000586
Mergesort,30000,3,1,283587,734223,0.000372
Heapsort,30000,3,1,794823,1237884,0.001509
Quicksort,30000,3,1,534623,931083,0.001084
QuicksortI,30000,3,1,1266249,193905,0.000948
Introsort,30000,3,1,1127396,473534,0.000943
Shellsort,30000,3,2,535071,874104,0.000604
Mergesort,30000,3,2,283587,734223,0.000380
Heapsort,30000,3,2,794823,1237884,0.001470
Quicksort,30000,3,2,534623,931083,0.001098
QuicksortI,30000,3,2,1266249,193905,0.000946
Introsort,30000,3,2,1127396,473534,0.000952
Shellsort,30000,3,3,535071,874104,0.000581
Mergesort,30000,3,3,283587,734223,0.000385
Heapsort,30000,3,3,794823,1237884,0.001468
Quicksort,30000,3,3,534623,931083,0.001073
QuicksortI,30000,3,3,1266249,193905,0.000948
Introsort,30000,3,3,1127396,473534,0.000939
Bolha,40000,0,1,39999,0,0.000028
Coquetel,40000,0,1,39999,0,0.000025
Selecao,40000,0,1,799980000,0,0.374868
Insercao,40000,0,1,39999,79998,0.000024
Shellsort,40000,0,1,444285,888570,0.000314
Mergesort,40000,0,1,298432,912896,0.000429
Heapsort,40000,0,1,1138114,1815606,0.001630
Quicksort,40000,0,1,724592,1236987,0.001109
QuicksortI,40000,0,1,563003,141433,0.000340
Introsort,40000,0,1,563003,141433,0.000281
Contagem,40000,0,1,39999,119999,0.000101
Balde,40000,0,1,79999,199999,0.001066
RadixsortC,40000,0,1,39999,439999,0.001656
RadixsortB,40000,0,1,39999,439999,0.003180
Bolha,40000,0,2,39999,0,0.000028
Coquetel,40000,0,2,39999,0,0.000024
Selecao,40000,0,2,799980000,0,0.374632
Insercao,40000,0,2,39999,79998,0.000024
Shellsort,40000,0,2,444285,888570,0.000314
Mergesort,40000,0,2,298432,912896,0.000445
Heapsort,40000,0,2,1138114,1815606,0.001589
Quicksort,40000,0,2,682059,1102164,0.001210
QuicksortI,40000,0,2,563003,141433,0.000323
Introsort,40000,0,2,563003,141433,0.000292
Contagem,40000,0,2,39999,119999,0.000101
Balde,40000,0,2,79999,199999,0.001061
RadixsortC,40000,0,2,39999,439999,0.001828
RadixsortB,40000,0,2,39999,439999,0.003174
Bolha,40000,0,3,39999,0,0.000028
Coquetel,40000,0,3,39999,0,0.000025
Selecao,40000,0,3,799980000,0,0.374300
Insercao,40000,0,3,39999,79998,0.000024
Shellsort,40000,0,3,444285,888570,0.000311
Mergesort,40000,0,3,298432,912896,0.000427
Heapsort,40000,0,3,1138114,1815606,0.001571
Quicksort,40000,0,3,682059,1102164,0.001141
QuicksortI,40000,0,3,563003,141433,0.000328
Introsort,40000,0,3,563003,141433,0.000280
Contagem,40000,0,3,39999,119999,0.000101
Balde,40000,0,3,79999,199999,0.001061
RadixsortC,40000,0,3,39999,439999,0.001661
RadixsortB,40000,0,3,39999,439999,0.003172
Bolha,40000,1,1,799980000,2399940000,3.806941
Coquetel,40000,1,1,799980000,2399940000,3.769805
Selecao,40000,1,1,799980000,60000,0.337232
Insercao,40000,1,1,799980000,800059998,0.282702
Shellsort,40000,1,1,607122,1084724,0.000467
Mergesort,40000,1,1,316032,1228928,0.000593
Heapsort,40000,1,1,1067779,1642884,0.001785
Quicksort,40000,1,1,728944,1255251,0.001263
QuicksortI,40000,1,1,582995,161430,0.000342
Introsort,40000,1,1,582995,161430,0.000298
Contagem,40000,1,1,39999,80000,0.000102
Balde,40000,1,1,79999,160000,0.001439
RadixsortC,40000,1,1,39999,400000,0.001658
RadixsortB,40000,1,1,39999,400000,0.003177
Bolha,40000,1,2,799980000,2399940000,3.806867
Coquetel,40000,1,2,799980000,2399940000,3.768693
Selecao,40000,1,2,799980000,60000,0.339886
Insercao,40000,1,2,799980000,800059998,0.284564
Shellsort,40000,1,2,607122,1084724,0.000465
Mergesort,40000,1,2,316032,1228928,0.000611
Heapsort,40000,1,2,1067779,1642884,0.001730
Quicksort,40000,1,2,731151,1244205,0.001331
QuicksortI,40000,1,2,582995,161430,0.000340
Introsort,40000,1,2,582995,161430,0.000303
Contagem,40000,1,2,39999,80000,0.000101
Balde,40000,1,2,79999,160000,0.001456
RadixsortC,40000,1,2,39999,400000,0.001672
RadixsortB,40000,1,2,39999,400000,0.003205
Bolha,40000,1,3,799980000,2399940000,3.805646
Coquetel,40000,1,3,799980000,2399940000,3.769542
Selecao,40000,1,3,799980000,60000,0.337360
Insercao,40000,1,3,799980000,800059998,0.282706
Shellsort,40000,1,3,607122,1084724,0.000470
Mergesort,40000,1,3,316032,1228928,0.000596
Heapsort,40000,1,3,1067779,1642884,0.001739
Quicksort,40000,1,3,790128,1430628,0.001281
QuicksortI,40000,1,3,582995,161430,0.000346
Introsort,40000,1,3,582995,161430,0.000295
Contagem,40000,1,3,39999,80000,0.000101
Balde,40000,1,3,79999,160000,0.001441
RadixsortC,40000,1,3,39999,400000,0.001651
RadixsortB,40000,1,3,39999,400000,0.003182
Bolha,40000,2,1,799976259,1200373569,3.373220
Coquetel,40000,2,1,600269895,1200373569,3.032521
Selecao,40000,2,1,799980000,119964,0.377875
Insercao,40000,2,1,400164511,400204521,0.140740
Shellsort,40000,2,1,915646,1380985,0.002975
Mergesort,40000,2,1,561806,1197790,0.002394
Heapsort,40000,2,1,1101280,1729917,0.002730
Quicksort,40000,2,1,708831,1225332,0.002258
QuicksortI,40000,2,1,870638,358680,0.001915
Introsort,40000,2,1,768609,313140,0.001773
Contagem,40000,2,1,39999,80011,0.285711
Balde,40000,2,1,81850,161862,0.002020
RadixsortC,40000,2,1,39999,640011,0.003112
RadixsortB,40000,2,1,39999,640011,0.007254
Bolha,40000,2,2,799977444,1193725149,3.384669
Coquetel,40000,2,2,598948674,1193725149,3.019556
Selecao,40000,2,2,799980000,119973,0.377333
Insercao,40000,2,2,397948368,397988381,0.139747
Shellsort,40000,2,2,918167,1383438,0.002935
Mergesort,40000,2,2,562008,1198211,0.002398
Heapsort,40000,2,2,1101492,1730712,0.002748
Quicksort,40000,2,2,711912,1246044,0.002257
QuicksortI,40000,2,2,875843,364461,0.001845
Introsort,40000,2,2,782126,312571,0.001723
Contagem,40000,2,2,39999,80008,0.286693
Balde,40000,2,2,81882,161891,0.002016
RadixsortC,40000,2,2,39999,640008,0.003108
RadixsortB,40000,2,2,39999,640008,0.007237
Bolha,40000,2,3,799962045,1201568556,3.376667
Coquetel,40000,2,3,601028622,1201568556,3.044219
Selecao,40000,2,3,799980000,119955,0.377931
Insercao,40000,2,3,400562834,400602850,0.140632
Shellsort,40000,2,3,914746,1379981,0.002958
Mergesort,40000,2,3,561884,1198130,0.002394
Heapsort,40000,2,3,1101682,1730544,0.002735
Quicksort,40000,2,3,727503,1269468,0.002301
QuicksortI,40000,2,3,931145,372036,0.001859
Introsort,40000,2,3,804997,312529,0.001727
Contagem,40000,2,3,39999,80013,0.287174
Balde,40000,2,3,81879,161893,0.002016
RadixsortC,40000,2,3,39999,640013,0.003491
RadixsortB,40000,2,3,39999,640013,0.007248
Shellsort,40000,3,1,720671,1179176,0.000798
Mergesort,40000,3,1,386527,1005087,0.000524
Heapsort,40000,3,1,1098034,1709016,0.001951
Quicksort,40000,3,1,710068,1198440,0.001441
QuicksortI,40000,3,1,1765580,268121,0.001317
Introsort,40000,3,1,1533969,639008,0.001265
Shellsort,40000,3,2,720671,1179176,0.000809
Mergesort,40000,3,2,386527,1005087,0.000521
Heapsort,40000,3,2,1098034,1709016,0.001947
Quicksort,40000,3,2,710068,1198440,0.001437
QuicksortI,40000,3,2,1765580,268121,0.001314
Introsort,40000,3,2,1533969,639008,0.001267
Shellsort,40000,3,3,720671,1179176,0.000765
Mergesort,40000,3,3,386527,1005087,0.000521
Heapsort,40000,3,3,1098034,1709016,0.001975
Quicksort,40000,3,3,710068,1198440,0.001443
QuicksortI,40000,3,3,1765580,268121,0.001314
Introsort,40000,3,3,1533969,639008,0.001272
